Word-Id,Word-Text
8aa0e40b-0ec5-488c-a026-95fe4d76505e,Texas
a9847516-bc53-4598-a347-21771518f23f,Prior
9b31eda8-9673-4a5f-a9c0-2dd2b3abaa0a,Authorization
be311188-34f5-4b16-bb74-8409d4df95a4,Program
361a6e21-5d68-47cf-bd97-71edb738d372,Clinical
8e1569ce-01df-4110-89df-7270b5043ad1,Edits
d7bd437e-5eb5-48bf-94af-76363b9c0763,Alinia
f8191c6e-fcd9-40ae-8c2b-0d220eb6fd3e,(Nitazoxanide)
83718210-ac56-40eb-a773-4135afdd873d,Alinia
48e68556-763b-465c-8607-2f30ed165f2d,(Nitazoxanide)
187c85a6-0249-4db8-aa11-6e6e0e67d5c7,Clinical
c05f490c-3aea-47e1-9cea-3bf172fd5af9,Edit
ac31ab13-3452-4a71-af06-6e7adb47f7a8,Criteria
50c8899f-230f-4f4b-9680-570ba397d392,References
564b9182-fcc8-4d5a-b53c-f7febe5967fc,1.
e066bda8-3637-4c45-8c90-6f5c465a5328,2015
af3cc00c-70cc-4492-9600-6c5a8320adb1,ICD-9-CM
a994834a-c712-4c96-8f0c-84670314fae4,Diagnosis
0e092019-c523-4a9d-bb66-62dcf272506f,Codes.
65e4b3a7-3d5e-4a13-96fb-0b74d4c35957,2015.
b115c613-0ea2-404c-aa51-5035cc3aba04,Available
a219925d-df7d-44d2-8802-cd348e0343ec,at
0a8a26bb-6266-4039-940f-a14844782581,www.icd9data.com.
f43ba5b6-6bde-4b92-8d49-fc9fec1c15fa,Accessed
3e03c522-ba06-43a8-bf4a-d2252a5e02b0,on
0da58953-a4fe-439c-9f73-9ce3928b52e5,April
43389782-6aa5-48eb-a0ee-15c20a761f14,"3,"
1639386b-6b84-4ff6-ace7-331b9ad8d62b,2015.
0ced96b4-62be-4901-bb11-b16d37dae36b,2.
4c39e5f2-9f67-4cc1-98f1-fce089ca3231,2015
8a85ef95-dc81-4cd3-b149-4467f01f9ba5,ICD-10-CM
19717b51-47d1-4df9-8dde-aac14479ef95,Diagnosis
c4947de3-b1a5-4565-8b30-02b4440fa7e6,Codes.
6025a17d-741f-4826-88f9-8894ff951d40,2015.
aaded1d7-ac03-41e0-8c48-a1c3734010a9,Available
071a5298-f969-4a74-8b7d-54a71316f358,at
50596fc3-2fba-4651-93ef-8e48904123df,www.icdOdata.com.
c2ce4bed-44e5-471b-b439-ae76498fea13,Accessed
