Word-Id,Word-Text
28e7eb56-7e9b-471a-8683-355e5883cdfb,Texas
cee11429-2cf3-4e6f-8bcf-5172128847f5,Prior
20b24b5b-131c-46da-9905-4ab80f5b007d,Authorization
56274690-401b-4063-9ee2-d80df0b9d75b,Program
8c90a3fa-fa40-48aa-97e7-f3c8dc12c621,Clinical
3eb447d8-56d7-40b9-8c66-89614571b692,Edits
0e8c2e60-c53e-4777-a150-3f19f35c267c,Alinia
2b8fd588-10e0-45d2-95d9-24cb92f2c011,(Nitazoxanide)
d132a96b-817e-4800-b3d7-2c32958c7a53,Alinia
ecf8e25b-9cb6-4409-bc8f-f79a059342b0,(Nitazoxanide)
03002654-0379-4edd-ad27-0250e31d5355,Tablets
f98c4764-8bc2-4e15-8103-642047f90b9a,Clinical
ff4c41e8-4852-48db-abb0-ce08a8cb462d,Edit
0f2d1f37-f0c9-404a-ba02-8eb8308f5f12,Criteria
9050c1ac-3c65-453e-a169-6f4bdf51b811,Supporting
f3ce50c3-88aa-406f-b521-64e1ec7d8eb7,Tables
191dbf29-f661-4966-8f29-4f407271cd83,Step
73bd6218-3c94-4055-837f-75e2afac106c,1
a8616eef-e040-4c52-b37f-d92e7299993f,(diagnosis
1bf74c3b-2848-40d2-86ee-0fac98d257f5,of
5c45060a-a8a3-46ad-8543-56a73181a30c,giardiasis
ec153d05-90e2-4f70-99a8-825264323e29,or
40d3cb11-9036-4d4e-9e03-1da1148b89ef,cryptosporidiosis)
068fe767-21a4-4940-8ffb-824abdda354f,Required
391c3dd3-d0b5-4bfb-b326-e5b4983aef02,diagnosis:
c939ed3c-0338-4963-908e-ddd06e48740c,1
4a855b4d-690b-406d-b810-5fe66f4008ce,Look
243e80fb-4a59-4ed9-8607-026073836acf,back
ea71f7e2-7f38-4a5d-b695-a91e6c258e22,timeframe:
0da52927-2b65-4c14-9704-b3eb2ee8ebee,90
f6da35b3-8e8c-4b16-898b-8027c93890ff,days
21183ea7-1461-4b85-a611-98d8b84fdb2f,ICD-10
162f54a8-b712-4a02-a798-f425ce1282f5,Code
a6cb2cf7-5650-4b76-b8b9-44355e9e4979,Description
b8666e37-7e15-4949-98ae-9e4a71f554ef,A071
c0a6bcf9-1a12-4dc6-8486-9a737b8a269d,GIARDIASIS
c7f41e5b-8c70-411a-b146-28d517ae7ac7,A072
2d7a568e-64db-4a38-b32e-15e7ddc72e26,CRYPTOSPORIDIOSIS
69c34324-43a9-40a9-b428-76ef598f50d9,February
26f0d9a5-305c-4059-be9f-123211f048c3,"17,"
b26a144c-3920-45b9-93f5-66d3ce48b8b3,2021
aab5ccd9-35bd-4ce1-9350-f0c6b9b7c371,Copyright
9b12625d-ba41-49e6-915c-13f66d817e9c,©
321b1522-cdd4-4067-a311-f09e8d0168bd,2021
e8b09a60-9d5e-4f4d-8a0c-250bcfbb5e5f,Health
6974184f-bddf-49f5-a56d-34ad72d611df,Information
6a56f885-63a2-466e-91dd-6c7181e3576a,"Designs,"
3ca14008-3258-432c-b0d3-83d598e972bb,LLC
b2dccbb2-7ee0-4418-b2f9-30032ef0c7a4,10
