Word-Id,Word-Text
c7616f8e-0382-4088-ab42-397f21940ce3,Texas
e4316999-ab40-4496-bfc7-c3b38d09bf72,Prior
3b324636-f5d8-4beb-802b-f9b498c33284,Authorization
19e89808-9900-4221-93b0-192be71c2519,Program
8f4eda6b-a430-4473-9f60-a3691749dad3,Clinical
ffd30014-a55d-4f9a-a2d6-b0f48d3c5c5b,Edits
359b4da3-c86f-4055-97ba-cfe002a7d814,Alinia
b9fc285d-9d7a-4deb-b250-b65ceaa704c4,(Nitazoxanide)
02cf911e-673f-445a-b42f-1bedd6934591,Publication
850a5d97-b163-4d3e-a7d7-ee983ae8c13c,History
93f9149b-3cc0-40a1-8427-392b398dff20,The
7e866863-c29e-4875-baba-ea665efaaf71,Publication
c008bd85-68b5-44cf-a394-8753887b7b98,History
388dd9c1-c2f4-487c-b1f9-c453c89326e1,records
2d8dbea4-c3d4-46cc-bbf4-b395c46120f3,the
6e5abba2-cf58-4209-90dc-664d0d7c8e3d,publication
81de3805-d3bb-4751-9108-c0da527b1356,iterations
d4b0fb16-ba23-4e38-bf9e-a4c9595ff142,and
2a2cccc2-c32a-4bc0-814c-c0e33a83ceb3,revisions
29392800-23bd-4e91-ab29-ee5a57284e21,to
ede8e3c4-15fd-47b9-8c2f-a77c436412ef,this
cb86efea-fac9-4c6f-b5fb-c1a8fbf71592,document.
af15e4bc-5ce2-461a-9432-9270df4690bf,Notes
b09b1380-7401-4b8b-9848-8a9925686d05,for
fac8661c-3bf7-4c48-b748-2009f1cd1bf1,the
f10bfa53-ed67-4b04-8fe6-6b65a087daa2,most
e1bda003-cc45-4ba4-8773-a6a1e0f9f274,current
353b25b4-f0f4-4573-8e7d-c4d3e8f30f1b,revision
f213cbec-ede3-4733-b533-7beb78a531de,are
1afcf329-0a46-43b0-aba5-4ffd48e10622,also
a6de3e17-8314-4020-9457-8b75dd42921c,provided
8340fe19-dcc6-402b-ad64-4445466de5d4,in
56f0df01-9698-403c-8119-8b651b992822,the
269285b6-29b1-4a96-9cf4-29ee5369b22c,Revision
9c690a61-e0dc-4659-9a00-c48af3b845eb,Notes
3f234cca-1cb0-4340-b448-55d49c73e686,on
01ccc3d0-1115-4e0b-ad56-bbe0431750c2,the
5ad0c0fa-e677-4ca7-9c2d-058840b3d7f1,first
d9f61605-faf1-4537-90b4-000be3178952,page
8efbd71f-e851-49f4-b5e4-5fc7f11a7c77,of
f23bd5ef-e83c-4d2e-9ce9-fb2230245245,this
1509b51d-4cba-4de8-a65d-b295a447ea5e,document.
27105596-2d97-4411-9b4c-22c9eaefb8d1,Publication
a92f4fbf-f2ba-4d7b-a0c0-aa9fff3a9243,Notes
a162e52d-47ff-42d1-a392-08708d814f53,Date
9a32bad7-14d2-466e-a2dc-b2f1c88ea61a,01/31/2011
9b8a26cc-1d5e-4b37-8c8f-af824c2e4efa,Initial
68360e6e-b920-45d3-ae10-a800e38a3500,publication
8bd4f57f-ec3d-43b1-9430-3b8ccd501cf8,and
77ab11af-29ed-4bb7-8de0-5487fdc1e4a1,posting
b00a9ee9-41d3-42f4-8265-f044e17d251d,to
088b98df-24a4-4dfa-8b47-d7c787aa6c55,website
ee97d070-008b-4716-a962-5bf1c0916672,10/21/2011
2ad65571-4393-4722-ae22-386e1a64cbe6,Added
0c0c3917-a674-4e5e-bee1-da14c4913c6f,a
8a245265-17c0-4c4c-b0b6-c1caf05f9002,new
7d10205e-507a-4311-b8b7-3bc6ed63ad8f,section
5f3de474-8dcb-45b9-bd83-e45e73d6876b,to
4519f203-33a7-4a05-ae05-483132a272f6,specify
0e3f12e3-99e2-4ade-809b-da49ea6bb1a3,the
9397d91c-6596-4b0a-949d-f5b6be1bf94a,drugs
2200b19b-a30e-4a4a-aa9c-88ad1ce7d603,requiring
d232c521-a3c7-4915-80a8-dfe095cb07cf,prior
2ad9f938-5b68-4f0d-879f-96431bd1636b,authorization
a14092f6-e911-444f-b1d7-e06eaa01c3a5,In
8f29e4b8-153b-44d3-8ea8-1c438cf0f227,each
2637b23c-b373-4d4f-8ba8-e43d8a5ed5fb,"""Clinical"
36e1b486-ccd7-40de-ae85-1e0aa91aeb5e,Edit
8f62131d-60d2-44a5-8961-611282eff670,Supporting
a9df736e-9cb4-42f2-93ac-430c9ba7aa96,"Tables"""
ddece224-77da-489f-9858-219f42a914f2,"section,"
e1c21d5f-41ea-4fad-ad1b-62e44f084207,revised
9e4ad859-e549-4235-a32d-e8f428e0f9c6,table
060d6f2c-01e3-4a85-8490-470fda738176,to
84e46d28-ddb6-4c3e-8125-6a438a0bc013,specify
7ad408fb-16db-4042-8ef5-9ba5c52b8b8d,the
612dbc6d-3d8c-46a7-8cd8-608c1ffddd30,diagnosis
43a32982-8ebd-4182-82f8-485cf934c7db,codes
cce22f99-87c4-48fa-978b-e48437bb9be2,pertinent
d61a2ea4-e363-44d6-be4c-af587c7e1348,to
64269a6f-a20b-43f9-b623-9ed54dc0b7de,step
abdf85c5-f3ea-4c8f-8f72-470ebcd58e24,1
dbb20f75-17f1-4e52-8065-3635e4dab4ae,of
f434192f-0281-4d4f-a451-4cb425a9dcd3,the
247eab96-1cb1-4e44-a371-eab81e48dd3c,logic
9d5eb932-d871-4129-b21e-312fc7d8e503,diagram
a966debc-4a31-40ce-b733-6eefe0765b9d,04/03/2015
61af3de1-9cb2-4ae8-a99c-05ee36229f8a,Revised
ec6a0868-6608-49b4-841e-38b6bfa61d30,to
c13b1990-e64d-411b-aa91-b8faa148896b,include
7f3c70be-0c99-4943-af6e-67111e91977d,ICD-10s
3fed7a29-3e29-40f4-b834-56696262695f,05/27/2016
51d43c7a-1da0-43f6-922f-12bd3e2dc71a,Updated
8e192044-cbd6-49fb-9652-5e1699983fa1,"references,"
2dd430ed-de5c-43cc-b087-1b656d28e343,page
44418e62-9356-45d7-a158-b2c76c4dcfa1,11
96d8a1d8-11b0-49d5-b871-5838ce7c25e7,03/21/2019
2adeb8df-dd64-4a34-956b-03fd77294aaa,Updated
389bea84-0417-48e2-92e3-ff60a3ed1055,to
7f3b0ec0-f6c3-4d39-a822-66ce50b947ce,include
4960d999-84da-4810-9881-52557fc0e201,formulary
964b9c6e-e19a-4fcc-bb2a-ad009a92d036,statement
51c7ebe5-00ae-47dc-b500-343103b9987d,(The
bbff2dcb-c53b-49b3-a08c-c344bf5f527b,listed
83644b32-3ab9-4046-8c31-bc8716011c0d,GCNS
fa9fa431-ad6f-4af3-808c-9f5ad84141fb,may
d503b2ad-cce7-4746-8228-1eeebdaf7d9a,not
f2519696-7d9d-4819-89dd-0263435f514f,be
a2e53ee6-c522-4f4d-8311-29b17d947ea8,an
955d73bd-5f49-4a1d-a62e-d55b6df353fe,indication
3bdc4447-d9d2-4953-b5e9-c38a86fbeea0,of
8ed60533-246d-4278-920f-4db30b30d3a3,TX
4a064b40-dd1f-4f07-9fe5-13cd23ff64c7,Medicaid
c1cbdb26-0649-4a73-9711-c634639d64d3,Formulary
dcff3002-75fd-42bd-8f60-4198362b6158,coverage.
6c459d98-f90f-4e41-95ed-752b985595e7,To
4bf31e8e-6469-45e9-97ec-272820015f3c,learn
6533caed-87f3-41c2-b3ab-169d26528c5c,the
78979648-64cf-4f6b-be41-4c524de06a77,current
bf2f43be-53d0-453f-8a44-9405d9a12a6c,formulary
c4d08b36-0e43-47ed-bfdc-63b6bb5c6a62,"coverage,"
500b3f62-6ecc-457d-bed7-e1844d515b62,visit
5852e7c4-43b2-4ecb-9492-44f31b3fee82, TxVendorDrug.com/formulary/formulary-search.)
b36e800f-a7b2-4817-a78c-c2fe357ba98e,on
b2fb0673-1550-451e-9829-98fc1c61c322,each
14e9aea0-0790-49bf-b4a5-6838d9b8bded,'Drug
a591cd04-66cf-4211-a432-463765caa7a9,Requiring
c888473a-bd70-477e-b82d-5d81edfe2ac1,PA'
21553217-4a63-479f-936c-24284d8e56dc,table.
9d455d7b-8c06-4718-aec6-4bf6a6f2a498,02/17/2021
2c174c33-966d-44ba-a2f8-c230a0afaccf,Annual
3c26e14a-9f35-4c74-821c-2918113e9510,review
02081066-0c0f-4423-a337-91f346acad87,by
6ef98cfb-549e-4e89-af20-93f36d69bad5,staff
94ce1703-b0af-44cf-b2a9-d03236c7fa56,Updated
fd61d331-117d-4108-b302-a99b833c06cb,references
c1a75a5f-23fa-4ae2-aa7b-69d48e3b16d6,February
296e80e9-03a8-4b57-8111-089760582202,"17,"
5be9f843-183f-4832-bbb7-78fa67627f2d,2021
3b5850f4-d641-4b77-a1c1-6427ee824b57,Copyright
f2e89848-1ad6-4ace-b245-6986c60237df,©
5933f62b-862e-4e03-b049-d755fad25a70,2021
bcab9a7f-7f9a-4818-b1bc-c361c89ceea7,Health
67f07b3c-69e0-4b2d-a1d2-a4c43f80aac0,Information
d7b6c821-ae2a-4f16-8d32-348bbb9ee1f1,"Designs,"
30a6f7d0-dfe5-47e3-b910-9316336a3257,LLC
2448462a-0a12-4593-9bc6-1cad4cad8be4,12
