Word-Id,Word-Text
ce6f32e0-bec4-4958-b934-3cd4aa0ad09e,Texas
73f32f90-f19a-4271-8fab-59ea684ffac4,Prior
33ec0a86-55bf-41a9-8874-41700a517b37,Authorization
6b87cad7-20d1-4007-8cc8-78ef230e4d00,Program
fc51ff57-46b4-42a8-8256-c9349a9c535a,Clinical
ce69264b-b3b0-4505-9c8a-97cb3986ccef,Edits
f63a5f95-af4d-48c5-a82d-678559618237,Alinia
6105366b-2d2e-40eb-a358-732169ce78df,(Nitazoxanide)
b5160aa6-2162-47c8-ba23-49ef52f08629,Alinia
56273701-a628-4bee-a0b9-aad2972fe104,(Nitazoxanide)
1533784f-9bdc-4ca3-8a45-9a5e778224e4,Tablets
4e64764c-4024-4f7b-b440-6e4871c4b2db,Clinical
4fd366c4-9cc3-48fb-9352-39209e422ddf,Edit
1e734cd6-acbb-4df1-af18-774bb8dececb,Criteria
e7ba5ad1-f897-41ae-927a-efb683adba89,Logic
4afda048-074d-4d41-a793-ad3c6af65a39,1.
50877e22-b031-47f5-a169-727b69bd1db6,Does
b6a060b8-9aea-4a78-9571-9ae1c35a1df2,the
db908458-797d-472c-b377-2d6912826a82,client
368132dd-e942-4740-8342-7b3ebab015ff,have
78b5b7c3-1bab-4d22-9db4-f9188bc669ad,a
5749f390-f54a-42cb-924a-9b062ed12891,diagnosis
14b3f007-9699-4229-97d8-8eb62863fd57,of
50fe9261-c059-4562-85d3-6463063dd7fb,giardiasis
c3c0364e-d519-4c79-b7bf-6c21bd8b1b8b,or
2c0f1b30-ee51-4215-993b-53265a3e8618,cryptosporidiosis
b41be5c5-27fe-4e7a-a1f1-a0336a08f6c0,in
b8fc72ec-ed4c-4925-9a11-0054b0243af7,the
0163c099-88c3-470d-95c1-c9b286d7073a,past
b88e76fd-361c-4768-bef4-c5ab162a028e,90
269bd49a-2494-4d92-944a-68f8e701949f,days?
5c4dc4a3-e809-49d9-a526-727a904603f2,Yes
47552aa4-1f8c-4e45-8356-3c7dd42aa7c8,(Go
4282b492-35e5-43c9-9875-6aba26c2ae2c,to
e45ea1e4-66ca-46e4-af0c-77dcb100067b,#2)
97f58800-0aea-42c5-b9a8-6c029bc99594,No
153011cf-7cfe-403f-9280-64a8b2786e44,(Deny)
cae4ddac-2b53-47c7-8913-668bf581bf58,2.
84f8a63d-9e63-4838-bb08-7f6c786686e9,Is
a32e6d17-6722-4555-856e-345966b536ae,the
6a658cb7-1d8e-4f3a-8fd1-6d57def3ee3c,client
6d98d0da-71ab-4f18-b032-49422186c0ff,greater
1dd2378a-6fa5-4a00-8e70-686a6fcdf2a4,than
