Word-Id,Word-Text
bcb2fe40-d6c0-48a7-b2ee-63ddcdd8a9c4,Texas
d8e88d2e-e653-43ac-b795-2f32e8abe97d,Prior
bb08fd78-3c00-435f-84a5-640c4c43227a,Authorization
e0340b2e-87ec-4544-aabe-cee41c64baa5,Program
0c4b9b3f-8e43-409c-9ce7-79a9fa66a832,Clinical
3212a8b9-8131-4208-960f-00e4dc63e68b,Edits
ee60895c-028c-4340-9569-47057925918c,Alinia
2720c08f-975a-4ff2-815f-35166ebd22f4,(Nitazoxanide)
5e811dd1-333f-45c8-8c72-0b62e782b669,Alinia
fcafbe77-7ca1-4096-a3f4-1ecd11248ede,(Nitazoxanide)
f2074e5c-d725-4927-81f0-db21bcd16fe0,Tablets
9fd7292b-a40f-4dfb-a34c-06afc461472e,Drugs
35edac27-5cf1-4697-a7d9-5ff19a89435a,Requiring
fc978822-719c-4b6f-812c-184f3140871b,Prior
8682bc48-e8ff-474b-a9e5-80d9e7ba8f89,Authorization
8f565594-410c-4731-89fd-c73f61307172,The
19f6ad0a-3f79-4a46-ae0b-be5478a91015,listed
80677cf9-2769-4747-b1d2-dffbe42833f2,GCNS
46baa371-c7de-4bea-bb1e-0347ad311600,may
d16da10e-c3d0-4742-ad37-54aeb871475a,not
ed65b08c-f5c3-4b6c-b351-e8204f7e483c,be
112af4b4-9f80-44c4-bd33-d9fbcf00751f,an
38b82421-b6bf-435a-917b-9482544ba8d6,indication
c1642f3a-2636-4d17-97ba-0e108ee44471,of
f53dbd50-3778-4e8e-adf4-afeec245a1bc,TX
eb324974-b140-4c19-babc-ed9f98d09c29,Medicaid
980ab402-0b65-4d7c-bc50-3cb737cb4b54,Formulary
eb76c94c-975e-4fd6-accc-2f2c6c69b06c,coverage.
b5d61ad4-40d4-43ab-a60c-255af4f1c995,To
1a54d3f5-6929-4ec0-894d-c44b2e14bdf4,learn
f886b8d8-ad75-432e-8cc1-fe7e8196b4a7,the
e862e988-018f-4819-b23b-6e86cfe99f47,current
72c4e324-b16c-4a60-8b58-f039d9dc95cd,formulary
5a93b4f1-9724-4ca2-b95d-7fe8f2e0aea6,"coverage,"
cb386f36-a831-493b-9999-f1bf6678c3e5,visit
f10be0eb-4f2d-4eac-96cc-23bd75397d93,TxVendorDrug.com/formulary/formulary-search
974d584d-6296-4157-8e40-b9a26c97908a,Drugs
df6b0b50-f906-49d3-8f21-32e56227323e,Requiring
ce72d531-a503-425e-9334-0e2fb84da925,Prior
3bc45c3a-da04-482d-ae5a-5ee95e1cfc44,Authorization
3774879e-c1b9-480d-a172-4a33e3625714,Label
cbed1ac0-b68d-4cad-83a9-c9a808b8cff1,Name
03b94834-9da8-4772-ba2f-e664b4531835,GCN
1ddea976-a40b-4191-95ac-e8e8fa647bbf,ALINIA
0e75544f-e498-4673-8359-65d9f08727d2,500
a75ef983-0869-4c4d-89bc-a39a3ed1810d,MG
dc87324f-5eb1-47c1-b31f-408081eb2c20,TABLET
0d4c44f8-f447-4a7d-b849-6822f6982067,42761
95459f52-b3de-4fdb-b37e-b0a55ca8d520,February
2088f47f-4d4a-4799-83b0-69a6c4d00824,"17,"
7c329072-52f4-4555-92d2-a6fad5f9b051,2021
3f8db6b0-ed87-4906-9f80-50bb57043deb,Copyright
d588a653-7682-4654-bd6e-57572594e09b,©
10cd67f2-62e9-4172-917e-9c5dcc196659,2021
303c7a3e-50fe-46d4-8fbe-af2e65c0cf12,Health
f8d80d68-8776-4639-9b43-60e09698954d,Information
de5cfab9-1620-4b31-82ed-c63eb973d365,"Designs,"
99dbcb3b-cddd-4965-b8b9-c4d29d347670,LLC
928b9f74-a3ce-458c-891e-e390150d9d29,7
